Question,Answer
"A1Q2: <p>I had this error message. Does anyone know how to fix it? </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fkrv8l6c1uqi4gg%2Ffa282fc3a1f8120f78dc28f661865841797beb24aba138a3b1aeb81a8d41ef88%2Fimage.png"" alt=""image.pngNaN"" width=""1577"" height=""205"" /></p>","It explicitly states the error, a variable is declared which is banned for this assignment."
Use of stdlib and abs() command in a1: Are we allowed to use stdlib and abs() on a1?,<md>You can use `abs` but not `stdlib`</md>
Q1 part a) non-void function does not return a value: I wrote some code for question 1 part a) and it works on my own system but when I run it on edX it shows the error &#34;non-void function does not return a value&#34;. Why does this occur?,You likely have a conditional branch with no return statement. Every non-void function need to have a return somewhere. If you cannot find the problem you can make a private post with your code and we can point you in the right direction. 
q3: do we also need to write assert for this:  requires: number must be exactly 8 digits long,<md>Isn't there already an assert in the starter code for this?</md>
"A01q2 rounding: <p>I still didn&#39;t get the rounding part clearly, </p>
<p></p>
<p>Lets say the student has 79% in midterm and 35% in final, the exam component is 49.67 which rounds up to 50 as given,</p>
<p>                                    has 370 out of 7 assignments and 30 for style, the student receives a assignment component 50 as given,</p>
<p>If the student has a quiz mark of 48%, which makes the overall grade 49.9</p>
<p></p>
<p>SO do we round the 49.9 to 50, or is that a fail? </p>
<p></p>
<p>Thanks a lot</p>","<md>You round the final grade, so a final mark of $$\ge49.5$$ is a pass.</md>"
"A1Q2 - Special Case: <p>Hello, </p>
<p></p>
<p>I came up with the following special case, and I&#39;m not sure if it&#39;s correct.</p>
<p></p>
<p>assert(cs136_passed(300, 6, 47, 50, 47, 80) == true);</p>
<p></p>
<p>This is a case where the assignment component, exam component and the overall marks are all below 50 but above 49.5. Should apply the rounding rule and say it&#39;s a pass?</p>
<p></p>
<p>Thank you in advance!</p>",The exam component is below 49.5
Impossible Cases: Is it possible to be tested with impossible cases such as when a student does 0 assignments but gets 900 assignment marks?,There won&#39;t be invalid tests like this.
"A1 Q2: <p>My tests on edu ran however marmoset says did not compile and describes the error as :</p>
<pre>
Type double literal used, which is not allowed for this question.
make: *** [Makefile:8: all] Error 1
</pre>
<p>I know double is a data type like int but I never used it in my code .</p>",@170
"Are nested if statements considered bad style?: I didn&#39;t see anything about nested if statements (i.e: if within if) in lecture slides or in the style guide, and just wanted to confirm that there will not be any mark deductions for writing if within if?","<p>In general that would be acceptable style. Sometimes nested if statements are unavoidable, so it is fine to use them. <br />But in the future if you are reaching 3-4 levels of nested if statements, then it may be an indication that your approach could be streamlined.</p>
<p>A somewhat arbitrary part of style is code readability, so just make sure that the functions you write are not too difficult to decipher. </p>"
A1 Q2: Do we round up the assignment component or do we just round up exam component and overall mark?,"Yes, as per @81"
"When and where can I see my mark for assignments?: Right after the ddl, is the mark on Marmoset the mark we get for this assignment? Or where can I see the mark for assignment 1?",<md>You can check the secret test result. The same place you check the public test result.</md>
"A02 Q1: <p>How would I run multiple I/O tests at the same time</p>
<p>e.g.</p>
<p>In public.in</p>
<p><kbd>2 5</kbd></p>
<p><kbd>1 1</kbd></p>
<p><kbd>3 4</kbd></p>
<p>In public.expect</p>
<p><kbd>**</kbd></p>
<p><kbd>**</kbd></p>
<p><kbd>**</kbd></p>
<p><kbd>**</kbd></p>
<p><kbd>**</kbd></p>
<p>Adding it on the next line right after does not seem to work.</p>
<p></p>","<md>It depends on your implementation on how you handle the input. If you are not supposed to receive input from multiple line then the best practice will be to make new pairs of .in .expect files and separate multiple lines into multiple .in files and their corresponding.expect files. You can add files by clicking on the add file button next to the public.expect file.</md>
<md>It depends on your implementation on how you handle the input. If you are not supposed to receive input from multiple line then the best practice will be to make new pairs of .in .out files and separate multiple lines into multiple .in files and their corresponding.out files. You can add files by clicking on the add file button next to the public.out file</md>
<md>It depends on your implementation on how you handle the input. If you are not supposed to receive input from multiple line then the best practice will be to make new pairs of .in .out files and separate multiple lines into multiple .in files and their corresponding.out files</md>"
"How to assert requirements?: <p>Hello, I think this is a stupid question but since we got back our secret results, for all my assertions results, it says, &#34;You did not assert all of your requirements.&#34; So, for example, in a1 q1 a, what asserts would I have to add to fulfil the requirements? These were my assert statements:  </p>
<p></p>
<p>// your additional tests go here<br />  assert(divide(-1205, 2) == -602);<br />  assert(divide(-1205, -2) == 602);<br />  assert(divide(1205, -2) == -602);<br />  assert(divide(0, 2) == 0);</p>","<md>For example, if the function only receives 1 positive input called a, then you should put this line ""assert(a > 0)"" right after the curly brace and above all your implementation to make sure that the function can not receive any a <= 0.</md>"
Where to see the result of private test after ddl?: I can only see the result of public test in marmoset.,"<md>It is the same place for your public test, can you check it?</md>"
"Marking Schemes for Assignments: <p>Hello,</p>
<p></p>
<p>I&#39;m confused about how assignments are being marked. In particular, will the tests we create ourselves be marked based on its coverage?</p>
<p></p>
<p>Thank you!</p>",Assignments are marked based on correctness (on Marmoset) and style (on MarkUs). You won&#39;t be marked on your own tests.
"Marmoset results: <p>what does this mean? because I have the assert statements in my code?</p>
<pre>
Assertion `assign_mrks &gt; 0&#39; failed.</pre>
<p></p>","<md>Because you did not assert the requirement properly. For assign_mrk, it can be a non-negative number which means 0 is a valid input.</md>"
Add Parameters to Functions: Are we allowed to add our own parameters to the function provided? Or do we need to keep it as void?,make a helper
Are we allowed to use static variables in this course: ,<md>See 12.3 in Assignment rules</md>
"Global Variables for A2 Q1B?: <p>This warning is placed before Q1B:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw90vg9m2tl%2Facfad045e485b0a27eec00fe970976414f533b29f631c943d1da39639cf55d3c%2Fimage.png"" alt=""image.png"" /></p>
<p>I understood this meant we are allowed to use global constants for this question. But Marmoset says:<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw90vg9m2tl%2Faef69d34511adb3d32fa1e8b4ee37f4993c6bab17e1b6280e440441613758ff5%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>So I&#39;m not sure if this is just me not understanding or Marmoset messing up.</p>","You should use constant, use const int instead."
Function type: Can we have a function that has a &#34;void&#34; type of output and a &#34;int&#34; type of parameter (argument)?,"<md>yes, you could pass parameters in to a void function. Where void functions means no return values.

Edit: return type has nothing to do with parameter type, you can make a function take parameters of any allowable type and return any allowable type (allowable means types you are allowed to use in the assignment)</md>
yes, you could pass parameters in to a void function. Where void functions means no return values."
Private test result confusion: What does you did not assert your requirements mean? I thought my assertion checks weren&#39;t marked? ,you need to assert requirements of your function in that function.
"How to trace void function: Is there a way to trace void functions? For example in A02 q1b, I want to know whether I implemented print_island correctly, is there a way to check it? since it does not read input from stdin.","If you need a way to get information out of the void function, you can one of the streams, a temporary pass-by-reference parameter, a temporary top-level variable, etc. Remove them when you’re done debugging.<div><br /></div><div>You can also pull open an IDE (VSCommunity, VSCode, CLion, vim, etc.) and use the debugger, but you do not have the cs136 header file so you have to include assert, stdio, bool, etc.</div>
If you need a way to get information out of the void function, you can one of the streams, a temporary pass-by-reference parameter, a temporary top-level variable, etc. Remove them when you’re done debugging.<div><br /></div><div>You can also pull open an IDE (VSCommunity, VSCode, CLion, vim) and use the debugger, but you do not have the cs136 header file so you have to include assert, stdio, bool, etc.</div>
If you need a way to get information out of the void function, you can use the output stream, a temporary pass-by-reference parameter, a top-level variable, etc.<div><br /></div><div>You can also pull open an IDE and use the debugger, but you do not have the cs136 header file so you have to include assert, stdio, bool, etc.</div>
You need a way to get information out of the void function.<div><br /></div><div>You can use the output stream, a temporary pass-by-reference parameter, a top-level variable, etc.</div><div><br /></div><div>You can also pull open an IDE and use the debugger, but you do not have the cs136 header file so you have to include assert, stdio, bool, etc.</div>
You can build a testing harness for print_island, see the section 2 slides."
