Question,Answer
"Q8 Sample Midterm: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwc62io9y5uf%2F5b62b1d27026711ed3dd0462bb18d1c6e1eb8c1264a0b7a6b1b4cd2e9f206622%2Fimage.png"" alt=""image.png"" /></p>
<p>Can I just stop the computation without trying to solve for a,b,c? it is evident that $$x_1,x_2,x_3 \in \mathbb{R}$$ so its a subset of $$Span\{\vec{u},\vec{v},\vec{w} \}$$</p>","<p>No. We are trying to solve $$x_1, x_2, x_3$$ in terms of $$a, b, c$$. We don&#39;t yet know that there exist such $$x_1, x_2, x_3$$.</p>
<p></p>
<p>A faster way to do this question altogether is to use WA1 q2a</p>
<p>No. We are trying to solve $$x_1, x_2, x_3$$ in terms of $$a, b, c$$.</p>
<p></p>
<p>A faster way to do this question altogether is to use WA1 q2a</p>"
"Assumptions from External Sources: Can we use some of the proofs that we have already prove? 

for example if a question asks for proving equality of two spans, can we just invoke
WA1 Q2(a) to show, instead of doing it using matrices?

Similarly, proofs we have done in class such as span(u, v) = span (u, u - av) for a in R?

thanks","Yes, so long as “external” refers to material that has been covered in any capacity of this course."
"Question about matrix: <p>If A is a matrix, Does</p>
<p>$$A (\vec{v} +  \vec{u} ) = A  \vec{v}  + A  \vec{u} $$?</p>
<p>Thank you</p>",yes
"Does anyone know the correct way to M is a subset of the span{ v1 .. vk, w1..wk}: This question is from the internet with no solution<br /><img src=""https://cdn-uploads.piazza.com/paste/lkqwdl9os1tne/bf961b6598a0bf61b633a6c942278bf8cec8152331346ced4fb7564c93accdfd/Screenshot%2B2024-02-1.._%281%29.png"" />","<div>I feel like it would be like this. Just taking a shot at it.</div><div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flqzes2lznxt50s%2Flkqwda7cwkc6ez%2Fdulrigxyvsjn%2FIMG_3606_2024_02_12.jpeg"" /></div><p></p>"
"practice midterm q9 b: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwelvposqnn%2Fd61e58be146f7672b017347cf725b5eaacee93c084e16b17f17b76b69a1cfdb1%2FScreenshot_2024-02-12_at_5.44.41_PM.png"" alt=""Screenshot_2024-02-12_at_5.44.41_PM.pngNaN"" />Could someone explain why rank cannot be zero? There are nothing wrong with vector u and v being zero vector. The question doesn&#39;t say they cannot be zero vector?","In the beginning of question 9 it assumes $$\vec u$$ and $$\vec v$$ are non zero, I thought the same thing as you when I first looked at it
In the beginning of question 9 it assumes $$\vec u$$ and $$\vec v$$ are non zero, I thought the same thing when I first looked at it"
"Proving a span is a spanning set for a space: <p>Hello,</p>
<p></p>
<p>Im still a little confused on how we prove a set is a spanning set for a space. We have multiple theorems (namely system rank theorem II) but im not sure how to put this into practice. Is turning the span into an augmented matrix and putting it into RREF enough?</p>
<p></p>
<p>Thank you!</p>","I’m pretty sure that the rank(A) = n when A is the matrix you’re trying to show is a spanning set and n is  the n in F^n, will prove that it is a spanning set of the given space."
Quiz 2 Remark: When will the quiz 2 remark request link be available?,They are available now.
Midterm solution: When will be the solution  uploaded?,"We are working hard on grading the Midterm at the moment. The grades are expected to be released Monday, at which point we will also be posting the solutions."
"Are excluded quizzes shown on crowdmark?: I used my short term term absence on quiz 3, but it still shows up on crowdmark. Is this normal?",Yes.  That is normal. 
Latex Solution Template: Will the solution template for latex be uploaded?,"Yes, they be posted shortly."
WP 5: When will solutions be posted?: When will solutions to WP 5 be posted? Thank you.,Tomorrow morning. 
".Tex file for WA2: <p>Could we please get the .tex file for WA2? It just helps go a little faster when typesetting// and looking how to format. </p>
<p>Thanks</p>",I just added it.
Coverage For WA 2: Up till what topic does WA 2 cover? ,"up to 5.4 (inclusive)
5.4, inclusive"
"Question 3 (a): <p>In the question, it is stated that: </p>
<div>
<div>
<div>
<ol><li>
<p>(a)  Let b ∈ R3. Using a one-sided inverse, derive a formula for the solution of the</p>
<p>#»</p>
<p>equation A x = b .<br />Note: You do not need to compute this one-sided inverse yet. That is part (b).</p>
</li></ol>
<p>The wording of the question is confusing me. Should we derive a formula for bot m&gt;n and m&lt;n or should we just do it for the one which is applicable to the aforementioned matrix A?</p>
</div>
</div>
</div>",You only need to do whichever one is applicable to the given $$A$$.
"WA2 Q1c): What does finding the inverse gotta do with the product of elementary matrices in (b).. I was planning to solve for the super augmented matrix I3<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Feec456f35384f49ecddaee0024899e2a4d6577e6923e9ce11e6fc31dfad45db6%2FScreenshot_2024-02-18_at_3.06.28_PM.png"" alt=""Screenshot_2024-02-18_at_3.06.28_PM.pngNaN"" />","<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwax1tzj04v0%2F5c6a509541884117fcf259e188d2c6a8751ed7af281ae8a766e782d316adee96%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>if $$I_n=E_k...E_1A$$ what does that mean about $$E_k...E_1$$?</p>"
"Not understand the relationship between standard matrix with linear transformation: <p>Suppose there is a linear transformation T that&#39;s determined by matrix A.</p>
<p>Then what&#39;s the difference between the standard matrix of T and A? </p>
<p>Aren&#39;t they the same?</p>","<p>Yes (proposition 5.5.5).</p>
<p></p>
<p>The course notes provide lots of intuition why this is true.</p>
<p></p>
<p>In general, we only need to know how a linear transformation acts on the standard basis or some other basis (we&#39;ll talk more about this later). This is because for $$\vec x = \begin{bmatrix} x_1 \\ \vdots \\ x_n\end{bmatrix}$$,</p>
<p></p>
<p>$$T(\vec x) = T(x_1 \vec e_1 + \cdots + x_n \vec e_n) = x_1T(\vec e_1) + \cdots + x_nT(\vec e_n)$$</p>
<p></p>
<p>This is what makes linear transformations so powerful. To know how $$T$$ transforms <em>any</em> vector $$\vec x$$, we actually only need to know how it transforms $$\vec e_1, \ldots, \vec e_n$$.</p>
<p></p>
<p>But, if you recall from a previous chapter, for a matrix $$A$$, $$Ae_i$$ is the $$i$$-column of $$A$$ (column extraction). So, if we take the vector $$T(\vec e_1)$$ and put that as the first column in our matrix $$A$$, and do the same for each of $$T(\vec e_i)$$, this exactly gives us our matrix version of $$T$$: that is,</p>
<p></p>
<p>$$T(\vec x) = \underbrace{\begin{bmatrix} T(\vec e_1) \mid \cdots \mid T(\vec e_n)\end{bmatrix}}_{\text{this is a matrix}} \vec x$$ for all $$\vec x \in \mathbb R^n$$.</p>"
how to write zero matrix latex: Just wondering what command can display a zero matrix symbol,Great that you figured it out
"How thorough should WA solutions be?: How much of our calculations should we show in our written assignments? For example, when multiplying matrices, do we need to show each step of splitting up the matrix and multiplying each vector every time? Or should we show our calculations the first time, to show that we know the process before skipping the steps the times after? (This also applies to finding matrix inverses)<br /><br />I know this applies to proofs less because you can sometimes get away with doing things without justification, but there are not many proofs in WA2 and showing the multiplication every time could get very tedious.","<p>You do not need to write out the dot product of each row by column for every entry.</p>
<p></p>
<p>I&#39;m not sure what you mean by &#34;you can sometimes get away with doing things [in proofs] without justification&#34;. You should never be able to get away with anything in proofs without justification. A proof should leave your reader feeling convinced that the result is true, which may include citing already-proven theorems or making your own claims and proving them.</p>"
"Composite Linear Transformation: <p>Just a question:</p>
<p>Isn&#39;t composite linear transformation essentially a matrix-matrix multiplication?</p>","<p>I don&#39;t understand your question. A map is not a matrix. A linear transformation has matrices representations.</p>
<p></p>
<p>If you are talking about linear transformations determined by matrices, then by definition the composition is determined by matrices multiplication. </p>
<p></p>
<p>On the other hand a linear transformation can (but not necessarily) be represented by a matrix. The matrix representation w.r.t. $$\mathcal{E}$$ of $$T\circ S$$ is $$[T]_{\mathcal{E}} [S]_{\mathcal{E}}$$.</p>"
"Linear Transformation: <p><strong>Definition 5.2.1: Linear Transformation</strong></p>
<p>We say that the function T:Fn&amp;#x2192;Fm&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;T:Fn→Fm&#xfffd;:&#xfffd;&#xfffd;→&#xfffd;&#xfffd; is a <strong>linear transformation</strong> (or <strong>linear mapping</strong>) if, for any x&amp;#x2192;,y&amp;#x2192;&amp;#x2208;Fn&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;x⃗ ,y⃗ ∈Fn&#xfffd;→,&#xfffd;→∈&#xfffd;&#xfffd; and any c&amp;#x2208;F&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;c∈F&#xfffd;∈&#xfffd;, the following two properties hold:</p>
<ol><li>T(x&amp;#x2192;&#43;y&amp;#x2192;)=T(x&amp;#x2192;)&#43;T(y&amp;#x2192;)&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;T(x⃗ &#43;y⃗ )=T(x⃗ )&#43;T(y⃗ )&#xfffd;(&#xfffd;→&#43;&#xfffd;→)=&#xfffd;(&#xfffd;→)&#43;&#xfffd;(&#xfffd;→) (called <strong>linearity over addition</strong>).</li><li>T(cx&amp;#x2192;)=cT(x&amp;#x2192;)&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;T(cx⃗ )=cT(x⃗ )&#xfffd;(&#xfffd;&#xfffd;→)=&#xfffd;&#xfffd;(&#xfffd;→) (called <strong>linearity over scalar multiplication</strong>).</li></ol>
<p>We refer to Fn&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;Fn&#xfffd;&#xfffd; here as the <strong>domain</strong> of T&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;T&#xfffd; and Fm&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;Fm&#xfffd;&#xfffd; as the <strong>codomain</strong> of T&#34; role=&#34;presentation&#34; style=&#34;box-sizing: border-box; display: inline-table; font-style: normal; font-weight: normal; line-height: normal; font-size: 16px; text-indent: 0px; text-align: left; text-transform: none; letter-spacing: normal; word-spacing: normal; overflow-wrap: normal; white-space: nowrap; float: none; direction: ltr; max-width: none; max-height: none; min-width: 0px; min-height: 0px; border: 0px; padding: 0px; margin: 0px; position: relative;&#34;&gt;T&#xfffd;, as we would for any function.</p>
<p></p>
<p>Here, the definition check if each property holds individually, whereas the alternate version of linear transformation states T(cx&#43;y), where both property holds simulatenously. When is it appropriate to check each property individually or simulatenously?</p>",I&#39;m not sure what happened with your post.  But I think I can answer your question.  You can use either form to check whether a  transformation is linear.  Usually when proving that it is linear it can be easier to use the version where the two properties are combined into one property.  When showing it&#39;s not linear it&#39;s usually easier to show that one of the two properties fails. 
