Question,Answer
"Convergence of Series: <p>Is that true that every convergent infinite series is somehow decreasing?</p>
<p></p>
<p>I was trying to figure out if the following statement is true. </p>
<p></p>
<p>If $$\sum a_n$$ converges and $$a_n$$ is positive for all n, then $$\sum (-1)^na_n$$ converges.</p>","<p>Decreasing turns out to be important. Without decreasing, the alternating series could converge or diverge.</p>
<p></p>
<p>Example 1: Consider the series $$\frac{1}{1}-\frac{1}{1^2}+\frac{1}{2}-\frac{1}{2^2}+\frac{1}{3}-\frac{1}{3^3}+\frac{1}{4}-\frac{1}{4^2}+\cdots$$. Ignoring the sign changes, the numbers $$1,1,\frac{1}{2},\frac{1}{2^2},\frac{1}{3},\frac{1}{3^2},\frac{1}{4},\frac{1}{4^2},\ldots$$ are not decreasing and it turns out that the alternating series diverges. See if you can explain why.</p>
<p></p>
<p>Example 2: Consider the series $$\frac{1}{2^2}-\frac{1}{3^2}+\frac{1}{2^3}-\frac{1}{3^3}+\frac{1}{2^4}-\frac{1}{3^4}+\frac{1}{2^5}-\frac{1}{3^5}+\cdots$$. Ignoring the sign changes, the numbers $$\frac{1}{2^2},\frac{1}{3^2},\frac{1}{2^3},\frac{1}{3^3},\frac{1}{2^4},\frac{1}{3^4},\frac{1}{2^5},\frac{1}{3^5},\ldots$$ are not decreasing and it turns out that the alternating series converges. Again, see if you can explain why.</p>
<p></p>
<p></p>
<p>Edit: Regarding your specific example problem at the end of your post, you actually don&#39;t need decreasing. Note that since $$a_n$$ is positive for all $$n$$, the series $$\sum a_n$$ is just $$\sum|(-1)^{n}a_n|$$. That is, you are assuming that $$\sum (-1)^{n}a_n$$ is absolutely convergent, hence $$\sum (-1)^{n}a_n$$ is convergent.</p>
<p>Decreasing turns out to be important. Without decreasing, the alternating series could converge or diverge.</p>
<p></p>
<p>Example 1: Consider the series $$\frac{1}{1}-\frac{1}{1^2}+\frac{1}{2}-\frac{1}{2^2}+\frac{1}{3}-\frac{1}{3^3}+\frac{1}{4}-\frac{1}{4^2}+\cdots$$. Ignoring the sign changes, the numbers $$1,1,\frac{1}{2},\frac{1}{2^2},\frac{1}{3},\frac{1}{3^2},\frac{1}{4},\frac{1}{4^2},\ldots$$ are not decreasing and it turns out that the alternating series diverges. See if you can explain why.</p>
<p></p>
<p>Example 2: Consider the series $$\frac{1}{2^2}-\frac{1}{3^2}+\frac{1}{2^3}-\frac{1}{3^3}+\frac{1}{2^4}-\frac{1}{3^4}+\frac{1}{2^5}-\frac{1}{3^5}+\cdots$$. Ignoring the sign changes, the numbers $$\frac{1}{2^2},\frac{1}{3^2},\frac{1}{2^3},\frac{1}{3^3},\frac{1}{2^4},\frac{1}{3^4},\frac{1}{2^5},\frac{1}{3^5},\ldots$$ are not decreasing and it turns out that the alternating series converges. Again, see if you can explain why.</p>
<p></p>
<p></p>
<p>Edit: Regarding your specific example problem at the end of your post, you actually don&#39;t need decreasing. Note that since $$a_n$$ is positive for all $$n$$, the series $$\sum a_n$$ is just $$\sum|(-1)^{n+1}a_n|$$. That is, $$\sum (-1)^{n+1}a_n$$ is absolutely convergent, hence it must be convergent.</p>
<p>Decreasing turns out to be important. Without decreasing, the alternating series could converge or diverge.</p>
<p></p>
<p>Example 1: Consider the series $$\frac{1}{1}-\frac{1}{1^2}+\frac{1}{2}-\frac{1}{2^2}+\frac{1}{3}-\frac{1}{3^3}+\frac{1}{4}-\frac{1}{4^2}+\cdots$$. Ignoring the sign changes, the numbers $$1,1,\frac{1}{2},\frac{1}{2^2},\frac{1}{3},\frac{1}{3^2},\frac{1}{4},\frac{1}{4^2},\ldots$$ are not decreasing and it turns out that the alternating series diverges. See if you can explain why.</p>
<p></p>
<p>Example 2: Consider the series $$\frac{1}{2^2}-\frac{1}{3^2}+\frac{1}{2^3}-\frac{1}{3^3}+\frac{1}{2^4}-\frac{1}{3^4}+\frac{1}{2^5}-\frac{1}{3^5}+\cdots$$. Ignoring the sign changes, the numbers $$\frac{1}{2^2},\frac{1}{3^2},\frac{1}{2^3},\frac{1}{3^3},\frac{1}{2^4},\frac{1}{3^4},\frac{1}{2^5},\frac{1}{3^5},\ldots$$ are not decreasing and it turns out that the alternating series converges. Again, see if you can explain why.</p>
Decreasing turns out to be important. Consider the series $$\frac{1}{1}-\frac{1}{1^2}+\frac{1}{2}-\frac{1}{2^2}+\frac{1}{3}-\frac{1}{3^3}+\frac{1}{4}-\frac{1}{4^2}+\cdots$$. Ignoring the sign changes, the numbers $$1,1,\frac{1}{2},\frac{1}{2^2},\frac{1}{3},\frac{1}{3^2},\frac{1}{4},\frac{1}{4^2},\ldots$$ are not decreasing. Without decreasing, the alternating series could converge or diverge. In this case, it diverges. See if you can explain why."
"Quiz 7 Coverage: Is Rearrangement Theorem tested on quiz 7? I remember some instructor saying that it won&#39;t be tested, but I&#39;m not sure if I misunderstood what he was saying.",Rearrangements are not tested.
"Ratio Test Ramarks clarification: What is meant by the &#34;original series&#34; here<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Fed318ff3be3c4f2cb559a0d701d5c8498741319c69c483cc8b81299c15227d42%2FScreenshot_2024-03-19_at_5.23.04_PM.png"" alt=""Screenshot_2024-03-19_at_5.23.04_PM.pngNaN"" />","I think the &#34;original series&#34; here refers to $$\sum a_n$$. In my opinion, the given series converges absolutely =  $$\sum |a_n|$$ converges. Thus, the original series also converges = $$\sum a_n$$ also converges.
I think the &#34;original series&#34; here refers to $$\sum a_n$$."
how to calculate factorial: why is the Iimit (n&#43;1)!/(n&#43;2)! = 1/(n&#43;2) as n goes to infinity?,thats not the limit but rather (n&#43;2)! = (n&#43;1)!x(n&#43;2) so (n&#43;1)! cancels out
"[Extra]: <p>Hi, for this question, I tried LCT but it doesn&#39;t work, is there any other methods that might be helpful here? <br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2Fb008e2d84a9203081061a1b5c620ad5ae2e0cbf09ea0857554188e8bcae67a01%2F1710885217486.png"" alt=""1710885217486.png"" /></p>
<div>
<div></div>
</div>","Haven’t tried LCT for this, but I don’t see why it wouldn’t work? Maybe try posting your steps so we can take a look<div><br /></div><div>I’m an advocate for comparison test (as opposed to LCT) so I use it for basically everything, including this</div>"
"Not reindexing series: Is the reason the series was not reindexed to 0 because a sum converges iff it converges at some index?<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwclm3shhvy%2Ff3c6d8e6b411bec0848eed322d80db0e214f1c9d9b85ab7deda878833a1f21e3%2FScreenshot_2024-03-19_at_6.22.05_PM.png"" alt=""Screenshot_2024-03-19_at_6.22.05_PM.pngNaN"" />",The denominator cannot be 0.
"PP8-Q2(a): Would the following method be valid for Q2(a)?<div><br /></div><div><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flpvj0xmshic497%2Flkqwdwgzo172ji%2Fkwixikhvtlyy%2FIMG_3283_2024_03_19.jpeg"" /><p></p></div>","I don&#39;t have the question in front of me, but you do need positive terms to use the LCT. If $$a_n$$ is assumed to be positive, I think this works!
I don&#39;t have the question in front of my, but you do need positive terms to use the LCT. If $$a_n$$ is assumed to be positive, I think this works!"
"Alternating Series Test: <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdbue9f76p8%2F56d9bb27662f4c7caa37f317da14d0da5e38bbaf5fe69f4f014bd8dc9ea0132f%2Fimage.png"" alt=""image.png"" /><br />Does it matter if the exponent of $$(-1)$$ is $$n$$ or $$n-1$$<b> </b>or $$n+k$$, for some integer $$k?$$","It doesn’t matter for convergence, but be careful if you’re trying to do the over/under-estimate thing"
"Integral Test for Convergence: <p>When is the following property effective? Do we ever need it?</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcf5nkeh7gy%2F04e5bfceae1e7ac99e8d2e0ac12c0332bdd4ea98853b6a1d7cad154c20738ccf%2F__2024-03-19___7.17.13.png"" alt=""__2024-03-19___7.17.13.pngNaN"" /></p>
<p></p>
<p>Thank you!</p>","To approximate the partial sum up to n.
It kind of falls off during the proof, but you&#39;re right, we don&#39;t really use that property too often. The similar bound for the error is what&#39;s used more often."
Marks of Quiz 7: Are quiz 7 marks out?<br />Thank you.,"You can check Crowdmark and LEARN. If you don&#39;t see anything, it means the grading is still underway."
"Exam coverage: Hi I was wondering if we could at all get any coverage for the exam? Understandably, the exam may not even be written yet but if we could get a <em>general</em> scope so we could start preparing earlier. ","I think Eric is planning to post something specific soon, but I think it&#39;s safe to assume there will be significant focus on infinite series, power series, Taylor series, and their applications. Pre-midterm content may also be tested, but you&#39;ll need to wait for Eric&#39;s post to know the details."
"Practice Problems Q1D: How does one know it’s 1/e?<div><p></p><img src=""https://piazza.com/redirect/s3?bucket=uploads&amp;prefix=attach%2Flpvj0xmshic497%2Flkqwda7cwkc6ez%2Fnglobvlpkolb%2FIMG_4029_2024_03_19.jpeg"" /><br /></div>","@728
post the question"
"Riemann Rearrangement: Hi there, I know that Riemann Rearrangements are not tested but I just wanted to gain a better understanding of how they work. As of right now, I just can&#39;t wrap my head around the fact that adding 0s to a series changes the value of the resultant overall sum. Could someone explain?","<p>The rearrangement theorem says that if you take any conditionally convergent series, you can rearrange the terms to add up to any number you wish. One of the practice problems (week 8, practice problem 3) touches on this idea. In this problem, you show that if you take only the positive terms and add them up, the series diverges (to $$\infty$$). Similarly, if you take all the negative terms, that series would also diverge (to $$-\infty$$). </p>
<p></p>
<p>Now, suppose we have a target value we want to sum to, call it $$\alpha$$ and assume that $$\alpha>0$$ for simplicity. Since the positive terms add up to $$\infty$$, we can add as many as we need to reach a value slightly greater than $$\alpha$$. From there, we add some of the negative terms until our partial sum is below $$\alpha$$. Then, we go back to adding positive terms until we go above $$\alpha$$ and then add some negative terms until we&#39;re below $$\alpha$$, etc. Effectively, this process would mean that we oscillate around $$\alpha$$. <br /><br />For example, we can make the Alternating Harmonic Series, $$\sum (-1)^{n+1} \frac{1}{n}$$ add up to 1using the above described algorithm. Here&#39;s a picture of the sequence of partial sums, $$S_n$$ approaching 1. </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fgshu3x2txqf%2F5b09d0c7186b2af071a6a9b79dc88faec87f87ec4e73aa0056b7474eab96ddd2%2Fimage.png"" alt=""image.png"" width=""469"" height=""411"" /></p>
<p>and here is the particular re-arrangement of $$a_n$$ that produces this sequence of partial sums:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fgshu3x2txqf%2F8ec20c2139575c8716a8a77ac488d54ef502ca33206922bedaea87668b714ff7%2Fimage.png"" alt=""image.png"" width=""461"" height=""396"" /></p>"
"[Extra] How do I solve for these three problems?: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8s5vvl571v%2F7ac7ec26ba8169289c9993b0cc883104f44c619d4d12238c01c7f12e946fc831%2Fimage.png"" alt=""image.png"" /></p>
<p>I tried using the alternating series test and got AC, but I don&#39;t understand how it&#39;s CC when the limit is going to 0 and the terms (mostly) decrease, so either it should be AC or it diverges.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8s5vvl571v%2Fb6a2f9a51a168152511d98d228b24c34cecdc8762bf3bcffa421863477a865bc%2Fimage.png"" alt=""image.png"" /></p>
<p>I tried using the limits tests, ratio tests, etc;, but I genuinely have trouble wrapping my head around this and</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8s5vvl571v%2Fcafceb6331e36711d7f0b4d6012325160f279c7b3e45f0ed7b72177e90a462e7%2Fimage.png"" alt=""image.png"" /></p>
<p>Am I misunderstanding some part of the AST?</p>
<p>Thank you!</p>","<p>For</p>
<p>Q14.I think this one is similar to Q1(j) in PP8. lim sin(n) = DNE(since it oscillates between -1 and 1 and does not converge to any value). Therefore,  by Divergence test, the series diverges</p>
<p></p>
<p>Q23. I think for this one, maybe you could try doing LCT with an = tan(1/n) and bn = 1/n. and applying L.H.R? (I&#39;m not 100% sure)</p>
<p>Note that the AST doesn&#39;t tell us about absolute convergence directly. You can use it to show #30 converges, but to test absolute convergence, you will need to take the absolute value of the terms and test the resulting series.</p>
<p></p>
<p>For #23, you can check out @809 for an explanation.</p>
<p></p>
<p>For #14, $$\sin(n)$$ does not approach any number as $$n\rightarrow\infty$$ -- it just bounces around within the interval $$[-1,1]$$. Thus, by the divergence test, the series in #14 diverges.</p>"
"[Q33]: Hi, wondering how to solve this one. I tried the ratio test but doesn&#39;t work.<br />Thanks<br /><br />$$\sum_{n=1}^{\infty }$$ $$\frac{sin(\frac{1}{n})}{\sqrt[]{n}}$$","comparison with p-series <br />since we know $$\frac{1}{n^\frac{3}{2}}$$ converges and $$sin(\frac{1}{n}) \leq \frac{1}{n}$$
comparison with p-series <br />since we know $$\frac{1}{n^\frac{1}{2}}$$ diverges and $$sin(\frac{1}{n}) \leq 1$$
comparison with p-series test <br />since we know $$\frac{1}{n^\frac{1}{2}}$$ diverges and $$sin(\frac{1}{n}) \leq 1$$
<p>What does $$\sin x$$ look like when $$x$$ is close to 0?</p>
<p></p>
<p></p>
<p>(Hint: think about the linear approximation)</p>"
"Convergence: If we have an alternating series that has like n! or something where we need to use ratio test, if the ratio test diverges does that mean the whole series diverges or do we still need to check conditional convergence with AST. ","If the ratio test returns a limit &gt;1, the original series diverges."
"PP8 Q2a: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2F42da440c98f1fb45557a2fd95172a98c51fe6cb4d59badc9eff6c1cfede8a25d%2Fimage.png"" alt=""image.pngNaN"" width=""679"" height=""159"" /></p>
<p></p>
<p>Why is it necessary that the <strong>absolute value</strong> of n^2*an is less than 1?</p>","<p>Since $$\lim_{n \to\infty} n^2 a_n =0 $$, this means that for all $$\epsilon >0$$, there exists an $$N$$ such that if $$n\geq N$$, we have $$|n^2 a_n - 0 | < \epsilon$$.</p>
<p></p>
<p>Now, we pick (for convenience) $$\epsilon =1$$, so we can say that for large enough $$n$$, $$|n^2a_n| < 1$$.</p>"
"Does sum / difference of converging series result in a converging series: <p>From the course notes (proof for ACT), it seems like if a series can be expressed as the sum or difference of converging series, then the series is also converges. Just wanted to confirm that this is true.</p>
<p></p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2F1941ff48c9dac6f9f7642431733a242f5d9a2caa899aa8a66df9e882cf4ae8bb%2Fimage.png"" alt=""image.png"" /></p>","it&#39;s probably true, and this example is one such example. This is because a series converges means its sum is finite. The sum of two finite sums is also finite, meaning it converges "
"Practice Problems 8: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdbue9f76p8%2F511991624b1638bec6a8f82df99c1bc01c55ba914c4855aa912f76c7d45f2cc1%2Fimage.png"" alt=""image.png"" /></p>
<p>For a), can I use LCT with $$b_n = n^2$$ and since $$n^2$$ diverges then a) diverges as well?</p>","<p>I don&#39;t think so unfortunately. You would get $$\lim_{n \to \infty } \frac{n^2a_n}{n^2}$$, which is $$\lim_{n \to \infty } a_n$$</p>
<p></p>
<p>You know a_n is conditionally convergent, so that limit has to go to zero. So the entire limit equals zero, meaning by LCT, $$n^2 > n^2a_n$$, or $$n^2a_n$$ is less than a divergent sequence, which proves nothing.</p>"
"From what I understand, the Ratio/Root Test cannot identify conditional convergence, right?: ","Not directly, no. You <em>could</em> have conditional convergence if the limit from these tests is 1 or DNE, but you would need to do further tests to know for sure."
"Series of the form nth root of a: <p>Hi, I was just wondering if the general way to approach these types of problems is to simply do LCT with 1/n?</p>
<p><br />I was a bit lost on how we just get to choose 1/n. I imagine because 1/n ends up in the exponent and so the function mimics 1/n somewhat...?<br /><br />Pretty confused on this, any advice would be much appreciated<br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdteqeyu1zj%2F4b9f1bcfc055ba61e02477e7b784ac017f06b64997d42039d4e25c6757249d96%2Fimage.png"" alt=""image.pngNaN"" /></p>","Comparing or limit-comparing with a simple series (e.g., the harmonic series) may just be something you try after a little while. If you&#39;re looking for some intuition, you can compute the linear approximation of the function $$f(x)=2^x-1$$ at $$x=0$$. You should find that $$2^x-1\approx \ln(2) x$$ when $$x$$ is close to $$0$$; hence $$2^{1/n}-1\approx \ln(2)/n$$ when $$n$$ is large. Hopefully this will convince you that approximating with the harmonic series is reasonable here."
"Rearrangement Theorem - conditionally convergent series: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2Fbf817bbc50acc5a866e674597047cc51971720471df094258ab04f4fba165dc9%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p></p>
<p>Does 2) basically mean that we can find arrangements s.t the series for $$b_n$$ converges to any real values we choose, and we can find arrangements s.t it can also converge to &#43;/- infinity?</p>
<p></p>
<p>In other words, when a series is conditionally convergent, we can find arrangements so that it diverges or it can converge to any real values?</p>","Correct, see @850 for more details and an example"
"Q1C): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2F93add5de1bb8d6e3299c3450d228751c2651e7406fdcd1f5c088936655dd183c%2FScreenshot_2024-03-20_at_1.17.14_PM.png"" alt=""Screenshot_2024-03-20_at_1.17.14_PM.pngNaN"" width=""598"" height=""443"" /></p>
<p></p>
<p>We only know the series is convergent by the LCT, why do we know it is absolute convergent rather than conditional convergent?</p>","The series your testing here is $$\sum_{n=1}^\infty\left|(-1)^n\frac{n^5}{n^7+3n-2}\right|$$, the sum of the terms of the original series <em>in absolute value.</em> Hence, you are testing the original series for absolute convergence.
The series your testing here is $$\sum_{n=1}^\infty\left|(-1)^n\frac{n^5}{n^7&#43;3n-2}\right|, the sum of the terms of the original series <em>in absolute value.</em> Hence, you are testing the original series for absolute convergence."
"Q1g): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwarf9r4h3w4%2F2ffea2a28787c7b6870e8b9870cfdd4d068a8ce00073c558b0357ced6e34a119%2FJPEG_image-47BA-9AAF-42-0.jpeg"" alt=""JPEG_image-47BA-9AAF-42-0.jpeg"" width=""401"" height=""606"" /></p>
<p></p>
<p>Can I solve this question in this way? Is it different from the provided answer but it looks legit to me.</p>","<p>It looks like you&#39;ve shown that the series converges conditionally, not absolutely.</p>
<p><br />EDIT: Sorry, my initial comment is not correct. It looks like you&#39;ve shown that $$\sum a_n$$ converges, but this doesn&#39;t tell you whether the series converges absolutely or conditionally. To do that, you need to consider the convergence of $$\sum |a_n|$$</p>
It looks like you&#39;ve shown that the series converges conditionally, not absolutely."
"Week 8 Q 4d): <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdbue9f76p8%2Febfd7c0523b6e9ce0ba50102d170d4a86af2a66692ac627a40f29ab7ab703701%2Fimage.png"" alt=""image.png"" width=""750"" height=""144"" /></p>
<p>Here, does it matter if I put $$n$$ as opposed to $$n+1$$ for the exponent of $$(-1)$$ in $$a_n$$.</p>",<md>No.</md>
"Conditional Convergence and Ration Test: Is it true that if $$\sum a_n$$ is conditionally convergent, then $$\lim_{n \rightarrow \infty} |\frac{a_{n+1}}{a_n}| = 1$$? I&#39;m not sure how to prove it.","I suppose it&#39;s also possible that the limit from the ratio test DNE -- then you can&#39;t make any conclusions. But if the limit from the ratio test <em>does</em> exist, the only way the series has a hope of converging conditionally is if the limit is $$1$$."
"Finding lim of (e/pi)^n as n -&gt; infinity: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdh2s3927me%2F8369437d21372f53763d38b01fa9bed1bcbaa6641733e3e528ed7c391c98f9e7%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>Does the divergence test fail for this example? I&#39;m wondering what the limit of $$a_n$$ is as n approaches infinity? </p>","We know that e is 2 and pi is 3
Is $$e/\pi$$ bigger than $$1$$ or less than $$1$$?"
"Quiz7 mc2: How to get C on quiz7 mc2? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwayddv4r53q%2F8758707a025da55e2d318413b0c814295a099b11097b7bc606ca3026f9c04936%2F__2024-03-20_15.25.26.png"" alt=""__2024-03-20_15.25.26.pngNaN"" />",Perhaps you could post the question and your thoughts so far about a solution?
"[Convergence quick check]: Hi, wondering what would be an example for the function $$n^{p}$$<br /><br /><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwehdad3p7l6%2F7ef9508a43999f7ec4e6d3e70e9166d859358fe8d5956233b7a6847641eec815%2F1710963436086.png"" alt=""1710963436086.pngNaN"" />",$$n^{1729}$$
